x,y
427,1.1045
427,0.923
427,0.7048
427,0.9532
427,0.9609
427,1.1115
427,0.8627
427,1.1448
428,0.987
428,0.9962
428,0.9738
428,1.124
428,1.0766
428,0.8798
428,1.0131
428,1.0052
428,0.9921
428,0.968
428,1.2093
428,1.012
428,0.931
428,0.9547
428,1.0332
428,0.929
429,0.9403
429,1.0426
429,0.906
429,0.9674
429,1.053
429,1.1336
429,0.935
429,1.0379
429,1.0544
429,0.9649
430,1.0737
430,0.9485
430,1.1236
430,1.1361
430,1.0175
430,1.0239
430,0.9867
430,0.9311
430,0.9876
430,0.9427
430,0.9203
430,0.8329
430,0.9229
430,1.0363
431,1.0335
431,0.9667
431,0.9573
431,0.8075
431,0.9835
431,0.9187
431,1.1516
432,1.1613
432,0.8685
432,1.0213
432,0.8333
432,1.0649
432,0.9592
432,0.9954
432,1.0685
432,0.9093
432,1.0967
432,1.0319
432,0.7982
432,1.2987
433,0.9652
433,0.8713
433,0.9494
433,1.0337
433,1.0197
433,0.9051
433,1.0309
433,0.8526
433,0.8914
433,0.8958
433,0.9824
434,0.8313
434,1.0795
434,1.0655
434,1.0045
434,0.9763
434,0.9368
434,0.8296
434,1.0635
434,0.9448
434,1.0283
434,0.9708
434,1.0833
434,0.992
435,0.9552
435,1.0463
435,0.8803
435,1.0159
435,1.0156
435,1.1154
435,1.0474
435,1.0898
436,1.2142
436,0.9816
436,0.9772
436,1.267
436,0.8981
436,0.9622
436,1.0765
436,1.0631
436,1.2104
437,1.1905
437,0.9682
437,0.9352
437,1.0431
437,0.9602
437,1.0002
437,1.0608
437,1.1536
437,1.1684
437,0.931
438,1.0148
438,0.8614
438,0.8901
438,0.8442
438,0.9364
438,0.9529
438,1.0323
438,0.9094
438,1.0574
438,0.9788
438,0.9873
438,1.2315
439,1.0067
439,1.1419
439,1.039
439,0.9511
439,1.0129
439,1.0355
439,0.9663
439,1.0695
439,0.8327
439,1.2549
439,0.9634
440,1.1331
440,0.9615
440,0.9909
440,1.0073
440,1.0527
440,0.8649
440,0.9527
440,1.1006
440,1.0833
440,0.977
440,0.9965
440,1.0261
440,0.9341
440,1.0752
441,1.0487
441,0.9806
441,1.0096
441,0.9254
441,0.9606
441,1.051
441,1.0822
441,0.7551
441,1.0378
441,1.153
441,0.9925
441,0.9464
441,1.0794
441,0.9376
441,1.0902
441,0.9588
441,0.8633
442,0.9076
442,1.1795
442,0.9504
442,0.9966
442,1.136
442,0.9209
442,0.9689
442,1.0444
442,0.9947
442,1.0324
442,1.0423
443,0.9209
443,0.8025
443,1.0611
443,1.2848
443,1.0686
443,0.9311
443,0.9866
443,1.0737
443,1.0362
443,0.9528
443,0.9886
443,1.0158
443,1.0818
444,0.9334
444,0.9139
444,1.1209
444,1.0098
444,1.1522
444,0.8767
444,1.1981
444,0.9266
444,1.088
444,0.9175
444,0.958
444,1.0244
444,1.0164
444,1.1706
444,0.969
444,1.0494
444,1.0766
444,0.9318
444,1.0076
445,1.0194
445,1.1654
445,1.0485
445,0.8844
445,0.8972
445,0.9863
445,1.0034
445,0.9371
445,0.8864
446,1.2338
446,1.0107
446,1.035
446,1.0809
446,0.9466
446,0.9921
446,1.001
447,0.8407
447,1.0814
447,1.0007
447,0.9941
447,0.7838
447,1.0098
447,0.8779
448,1.1023
448,1.0004
448,1.1011
448,0.9054
448,0.8347
448,1.0677
448,0.8806
448,0.9772
448,0.7874
449,0.961
449,1.0071
449,0.7481
449,0.8667
449,1.1862
449,1.1047
449,1.039
449,0.9646
449,0.9432
449,0.9197
450,1.005
450,1.031
450,1.0173
450,0.8322
450,1.0095
450,0.8986
450,0.9395
450,0.9384
451,1.1175
451,0.9939
451,0.8334
451,0.7887
451,1.0354
451,0.9843
451,0.9222
452,0.9694
452,1.1624
452,1.0355
452,1.1594
452,1.0808
452,1.0114
452,0.9815
452,1.0326
452,1.0185
452,1.0606
452,1.0065
453,0.7482
453,1.0104
453,1.0599
453,1.0941
453,1.0296
453,1.0114
453,1.0262
453,0.8896
454,0.9203
454,0.9986
454,1.0792
454,1.2228
454,1.119
454,1.047
454,1.0807
454,1.1078
454,1.0614
455,0.9092
455,0.9363
455,0.9197
455,1.0369
455,1.0394
455,0.879
455,0.9809
455,0.9771
455,0.9496
455,1.0195
455,0.9552
455,0.804
456,1.0325
456,0.9136
456,0.8678
456,1.068
456,0.9778
456,0.8505
456,0.9311
456,0.9294
456,1.1094
456,1.0668
456,0.9464
456,0.9887
457,1.0841
457,1.0931
457,1.2442
457,1.0744
457,0.8381
457,0.909
457,1.0052
457,1.0973
457,0.9859
457,0.9288
457,0.9783
457,1.0331
457,1.0479
458,1.0275
458,0.9207
458,0.8827
458,1.0706
458,0.8649
458,1.0905
458,0.8653
458,0.8986
458,0.9337
458,1.0632
458,0.9773
458,1.2701
458,0.9637
459,1.0416
459,0.9619
459,0.9487
459,1.1204
459,0.9679
459,0.9978
459,0.9734
459,0.9096
459,1.0222
460,0.9845
460,0.9803
460,0.9496
460,1.0476
460,1.1764
460,0.9656
461,1.0158
461,0.865
461,1.14
461,1.0113
461,1.045
461,1.1116
461,0.9621
461,1.0732
461,0.9964
462,0.854
462,1.1989
462,1.2358
462,0.968
462,1.3887
462,0.9891
463,1.0202
463,0.8332
463,0.7976
463,1.0916
463,1.115
463,1.0062
463,0.7783
463,0.9309
464,0.867
464,0.9449
464,0.8526
464,1.2126
464,1.1806
464,1.3923
464,1.0166
464,1.0566
464,0.9763
465,1.0802
465,0.9425
465,0.9756
465,1.0006
465,0.9805
465,1.0219
465,1.0379
466,0.992
466,1.0729
466,0.989
466,0.8895
466,0.7686
466,0.9825
466,1.0746
466,1.0142
466,1.2079
466,0.9063
466,0.9987
467,1.0106
467,0.9083
467,0.9228
467,1.0076
467,1.058
467,1.2256
467,1.0576
467,0.9956
467,1.0887
468,0.9485
468,1.054
468,0.9345
468,1.0138
468,1.0438
468,0.9259
468,1.0587
468,0.9275
468,1.0206
468,0.9912
468,1.0605
468,1.1512
468,0.9293
469,1.2971
469,0.8677
469,0.9813
469,1.1282
469,0.955
469,1.0434
469,0.9772
469,1.1295
469,0.9473
469,1.1838
469,1.1934
469,0.9989
469,1.0383
469,1.0364
469,1.0653
469,1.0202
469,1.0709
470,0.9744
470,0.9072
470,0.9147
470,0.9908
470,0.885
470,1.0697
470,1.0482
470,1.0064
470,0.9947
471,1.0277
471,0.9962
471,1.0036
471,0.9612
471,1.0812
471,0.8353
471,1.0808
471,1.0245
471,1.062
471,0.9567
471,0.9164
471,1.2476
471,0.9889
471,1.016
471,0.9226
471,1.0366
471,1.086
471,1.121
472,0.9325
472,1.017
472,0.9657
472,1.2149
472,0.9295
472,1.1845
472,0.9162
472,0.988
472,1.0246
473,0.8538
473,1.077
473,1.013
473,0.8607
473,0.9581
473,0.9907
473,1.0287
473,0.9076
473,0.9979
473,0.8688
473,0.6914
473,0.934
474,1.2011
474,0.8561
474,0.8826
474,1.1087
474,0.962
474,1.0488
474,1.0103
474,1.097
474,1.0037
474,0.9197
474,0.9346
474,1.0
474,0.8503
475,1.0499
475,1.04
475,1.0531
475,1.1386
475,0.9493
475,0.9642
475,0.9161
475,1.0903
475,0.954
475,1.0016
475,0.9037
475,1.0436
475,1.1416
475,1.1407
475,0.9917
475,0.8369
475,1.1351
476,0.8465
476,0.9482
476,0.9906
476,0.937
476,1.046
476,1.0161
476,1.0979
476,0.9466
477,1.0
477,1.1725
477,0.9455
477,0.9789
477,1.0746
477,1.0441
477,1.1158
477,0.9749
477,1.0796
477,0.8705
477,0.8284
477,0.9661
477,1.0482
477,1.0584
477,0.8936
477,1.0162
478,0.9181
478,1.073
478,1.1311
478,1.0139
478,1.056
478,1.1076
478,1.007
478,1.0538
478,0.9748
479,1.0997
479,1.0333
479,0.9309
479,1.0114
479,0.9366
479,1.0409
479,1.0191
479,0.7758
479,0.9872
479,1.024
479,0.8416
479,1.1032
480,1.0288
480,0.8817
480,1.1011
480,0.9803
480,0.8728
480,0.9693
480,0.9872
480,1.0027
480,1.0905
481,0.9509
481,1.0035
481,1.0183
481,0.967
481,0.9373
481,0.8282
481,1.073
481,1.0464
481,1.1331
481,1.2435
481,0.9389
482,0.9776
482,0.9308
482,0.9724
482,1.054
482,0.8464
482,1.0475
482,0.9366
482,1.0515
482,1.1115
482,0.947
482,1.0461
482,1.0062
483,1.1257
483,0.8793
483,0.9863
483,0.943
483,0.9977
483,0.9189
483,1.095
483,0.922
483,1.0241
483,1.0562
483,1.0139
484,0.6997
484,0.8576
484,1.1056
484,0.9585
485,0.8656
485,0.9504
485,0.87
485,0.9797
485,0.9895
485,1.0934
485,1.171
485,0.9946
485,0.8249
485,1.1498
485,1.0189
485,0.9565
486,1.0422
486,0.9696
486,1.163
486,1.0372
486,1.1084
486,0.975
486,0.9839
486,0.8909
486,1.0051
486,1.0829
487,1.0643
487,0.9871
487,1.0172
487,0.8652
487,1.0493
487,1.0852
487,1.02
487,1.0418
487,1.0921
487,1.0935
487,1.1037
487,0.9013
487,1.0656
488,0.9432
488,0.8801
488,0.9199
488,1.0142
488,0.9498
488,1.0648
488,1.0736
489,0.8951
489,0.9779
489,0.9841
489,1.1453
489,1.0927
489,1.1077
489,0.9795
489,0.9059
489,0.9477
489,1.0658
489,1.0266
489,1.0049
489,0.9641
490,1.0214
490,1.0139
490,0.9998
490,0.9938
490,1.0381
490,0.9426
490,1.0377
490,0.9331
491,1.0683
491,1.1469
491,0.9741
491,1.144
492,1.0607
492,0.8923
492,1.0249
492,1.3301
492,1.1329
492,1.0084
492,0.9271
492,1.1358
492,0.9947
493,1.1313
493,1.0147
493,0.9944
493,0.9907
493,0.8656
493,1.1714
493,1.1068
493,0.8943
493,1.4321
493,0.9627
494,1.1944
494,1.1597
494,1.1167
494,1.106
494,0.8812
494,1.0592
494,1.1424
494,1.0832
495,0.9256
495,0.9733
495,1.13
496,1.0319
496,0.9705
496,0.9329
496,0.9994
496,1.0161
496,1.0312
496,0.9357
496,1.0611
496,1.0036
496,0.9493
497,0.9238
497,1.0357
497,1.0331
497,1.1628
497,1.1169
497,0.9603
497,1.1927
497,0.9641
497,1.0647
497,0.8902
497,0.9874
497,1.0911
497,0.9914
497,0.8635
497,1.0534
497,0.9931
497,0.9971
497,0.8646
497,0.9846
498,1.0424
498,0.875
498,1.0903
498,0.8467
498,1.1411
498,1.0501
498,1.1574
498,0.9493
498,1.0497
498,1.0412
499,0.9026
499,0.9317
499,1.1255
499,0.9443
499,0.9931
499,0.9812
499,1.0352
499,1.2034
499,0.991
499,0.9754
499,1.0529
500,0.9848
500,0.9907
500,0.9178
500,0.8139
500,0.827
500,0.9214
500,1.0663
500,0.8353
500,0.9302
501,1.0283
501,1.1034
501,0.8552
501,0.8239
501,0.9498
501,1.0254
501,0.8837
501,0.8771
501,1.1091
502,0.9607
502,0.9955
502,1.1323
502,1.0064
502,0.8848
502,0.9577
502,1.0252
502,0.9182
502,1.038
502,1.0301
502,1.125
502,0.989
502,1.2179
503,1.0767
503,1.1125
503,1.0324
503,1.048
503,1.0638
503,1.1156
503,1.2747
503,1.0528
504,0.9915
504,0.828
504,0.8914
504,0.9068
505,1.2371
505,1.1548
505,1.0289
505,0.8843
505,0.9613
505,1.0575
505,1.0415
505,1.0415
505,0.97
505,0.9213
505,1.077
505,0.9474
506,0.982
506,0.9429
506,0.9761
506,0.9968
506,1.0622
506,1.0179
507,0.9419
507,0.9539
507,1.0186
507,1.0139
507,0.7203
507,0.749
507,1.0215
507,0.9251
508,1.0543
508,0.9666
508,0.9673
508,0.9617
508,0.9954
508,0.9512
509,0.9668
509,0.9086
509,1.0355
509,0.7213
509,1.0423
509,0.9695
509,1.0979
510,1.1192
510,0.9744
510,1.0651
510,1.1094
510,1.0655
510,1.0078
510,0.8841
511,0.8964
511,0.9196
511,0.9531
511,0.7797
511,1.0343
511,0.943
511,1.1083
511,0.9923
511,1.1377
511,1.0222
511,1.1744
512,1.0996
512,1.0367
512,1.0212
512,0.7187
512,1.1519
512,0.9837
512,0.842
512,0.9695
512,0.8802
512,1.0104
512,1.1212
512,1.1069
512,0.97
512,0.9723
513,1.0722
513,0.8855
513,0.9822
513,1.1062
513,1.0468
513,0.9893
513,1.0485
513,1.0575
513,0.957
514,1.0848
514,0.9906
514,0.7833
514,1.0426
514,0.8843
514,0.9008
514,0.9854
514,0.8234
514,1.0562
515,0.9389
515,1.0855
515,1.2503
515,0.9772
515,1.1475
515,1.0519
515,1.0442
515,0.8839
515,0.9627
516,1.1742
516,0.8575
516,1.1083
516,0.7433
516,1.0613
516,1.133
516,0.8805
516,0.9676
517,1.0148
517,0.87
517,0.8675
517,0.9843
517,1.0255
517,1.0748
518,1.094
518,1.1418
518,0.9682
518,0.9067
518,0.8646
518,0.942
518,1.0583
518,1.1395
518,1.0082
518,0.9152
518,1.0999
518,1.0355
518,1.1369
519,0.9909
519,0.9308
519,0.9555
519,0.9546
519,1.0551
520,1.01
520,1.0847
520,1.1169
520,1.0391
520,0.9937
520,0.9846
520,1.073
520,0.9486
521,1.0453
521,1.0796
521,1.0711
521,0.9444
521,0.999
521,1.0413
521,0.9899
521,0.9772
522,0.9789
522,1.1312
522,0.9985
522,1.159
522,1.0415
522,1.1693
522,0.9005
523,0.9667
523,0.8905
523,0.9826
523,1.0907
523,0.9842
523,1.0292
523,1.1336
523,0.9749
523,0.9717
524,0.9119
524,1.1822
524,0.9481
524,1.0653
524,0.9484
524,0.9399
525,1.0667
525,0.7016
525,1.1813
525,0.9747
525,0.9869
525,0.9108
525,0.9519
526,0.9167
526,0.9373
526,1.07
526,0.926
526,0.6994
526,0.9914
526,0.987
526,0.9445
526,1.0273
526,0.9473
526,0.9637
526,1.0802
527,0.7998
527,1.0424
527,1.058
527,1.1117
527,1.0485
527,1.0399
527,1.0496
527,0.8682
528,0.9602
528,0.9187
528,1.0211
528,1.1394
528,0.917
528,1.0661
528,1.036
528,1.0537
528,0.9568
528,1.1398
529,0.9868
529,1.0895
529,0.9244
529,0.9552
529,1.0499
529,0.8503
529,1.0548
529,0.9348
529,1.1196
529,0.9332
529,0.9654
529,0.88
530,0.9375
530,0.784
530,1.0202
530,1.0506
530,1.0714
530,0.9808
530,0.8647
530,1.2092
530,1.0672
530,0.957
530,1.0609
530,1.0276
530,1.023
530,0.9351
531,0.9646
531,0.9648
531,0.9254
531,0.9301
531,1.03
531,1.1112
531,0.9004
531,1.0321
531,1.0585
531,0.9875
531,1.1162
531,0.9753
531,1.0677
531,0.9815
531,0.9231
531,0.9258
532,1.1132
532,0.9476
532,0.9152
532,0.9307
532,1.0486
532,1.0425
532,1.0372
532,0.997
533,1.0422
533,0.99
533,1.0603
533,1.0759
533,1.0496
533,1.0135
533,0.9198
533,0.8384
533,0.9258
533,1.0372
533,1.0724
534,0.949
534,0.9995
534,1.0528
534,0.9903
534,1.1404
534,1.125
534,0.9008
534,0.9278
534,1.1864
534,0.9335
534,1.0097
534,1.0895
535,1.0618
535,1.0955
535,0.9577
535,1.0062
535,0.8108
535,1.1367
535,0.8484
535,1.0782
536,1.0211
536,1.1105
536,1.4033
536,1.0182
536,1.0439
536,1.0094
536,0.9873
536,1.1491
536,1.0695
536,0.9557
537,1.0208
537,1.1206
537,0.8437
537,0.8912
537,0.9496
538,0.901
538,0.9282
538,1.0965
538,0.9283
538,0.9699
538,1.1697
538,0.7416
538,1.1448
538,1.0434
538,1.0656
539,1.0129
539,0.9931
539,1.0356
539,1.255
539,1.2634
539,0.8311
539,0.9958
540,0.963
540,1.0623
540,1.0328
540,0.9106
540,0.9335
540,1.0356
540,0.9418
540,1.0782
540,0.9208
540,0.9029
540,0.986
541,1.0413
541,0.9191
541,0.9321
541,1.1236
541,1.142
541,1.1508
541,0.9756
541,1.0543
541,1.008
541,0.9213
542,1.0659
542,0.8064
542,0.9289
542,0.9666
542,0.9924
542,1.2364
542,0.9125
542,0.8141
543,1.0624
543,0.9388
543,0.9574
543,1.0651
543,0.9986
543,0.9966
544,0.9181
544,1.0284
544,1.0174
544,0.7637
544,1.1165
544,0.997
545,0.967
545,0.9234
545,1.1378
545,0.7921
545,0.931
545,0.6905
545,0.8982
545,0.9859
545,1.0249
545,0.9778
546,1.0678
546,1.0654
546,0.8173
546,0.9365
547,0.9805
547,0.8599
547,0.9666
547,0.9379
547,1.1127
547,1.0232
547,0.9702
547,1.1281
547,0.8309
547,0.992
547,0.9612
547,1.0718
548,0.9971
548,0.9551
548,1.0788
548,0.9314
548,0.9544
548,0.9953
548,0.9987
548,0.9694
549,0.969
549,1.1484
549,0.9129
549,0.9423
549,0.9121
550,0.9709
550,0.8908
550,1.1601
550,0.9341
550,1.1835
550,0.9373
550,0.9651
550,1.1766
551,0.9277
551,1.1296
551,0.9499
551,0.985
551,0.7578
551,0.9572
551,0.8381
551,1.107
551,0.9382
552,0.9901
552,1.0152
552,0.9988
552,0.7546
552,1.1929
552,0.9591
553,1.1468
553,1.0008
553,1.0119
553,0.7862
553,1.0916
553,1.1159
553,1.0626
553,1.0537
553,1.315
553,0.738
554,1.0899
554,1.0462
554,0.9815
554,0.9032
554,1.0158
554,1.0144
554,0.9708
554,1.0288
554,0.974
555,1.2332
555,1.1094
555,0.8279
555,1.0509
555,0.9791
555,1.0031
555,1.0692
555,1.0388
555,1.1829
555,1.0037
555,1.0238
556,0.9858
556,1.0253
556,1.0024
556,1.0209
556,0.9989
556,0.9898
556,1.1504
557,1.087
557,1.0202
557,0.9673
557,0.8676
557,0.8925
558,1.1711
558,1.0266
558,1.0221
558,1.0381
558,0.8824
558,1.2804
558,1.0081
558,1.1889
558,0.9966
558,1.0099
559,0.9833
559,1.0444
559,0.9716
559,1.0533
559,0.9448
559,0.8635
559,1.0625
560,0.9336
560,1.0428
560,1.1049
560,1.0156
560,0.9454
560,1.1435
560,1.0666
560,0.7996
560,1.052
561,0.9703
561,0.8929
561,0.9333
561,1.0658
562,1.0627
562,0.9329
562,1.0353
562,1.2491
562,0.9493
562,1.118
562,1.062
562,1.0361
562,0.9172
563,0.9474
563,1.1495
563,0.8311
563,1.0063
563,0.9466
563,0.9732
563,1.0006
564,1.1056
564,0.755
564,0.9901
564,1.0928
564,1.1097
564,1.0066
564,0.9167
564,0.9703
565,0.7572
565,1.1319
565,0.8634
565,1.0275
565,0.8591
566,0.998
566,0.8016
566,0.954
566,0.8939
566,1.0041
566,0.9692
566,0.9207
566,0.8855
566,1.0423
567,1.0521
567,0.9284
567,0.9462
567,0.7908
567,0.842
567,0.9431
568,1.1256
568,1.0983
568,0.7785
568,1.0127
568,1.0466
568,1.0757
569,0.9693
569,0.8566
569,0.7877
569,0.9715
569,0.9282
570,0.9442
570,0.8211
570,1.0313
570,1.0082
570,0.9993
570,0.8302
570,1.1698
570,0.9917
570,0.9647
571,1.0906
571,1.0221
571,1.0399
571,1.0728
571,1.0592
571,0.9552
571,1.1444
571,0.9152
572,0.9589
572,1.0268
572,0.8703
572,0.9801
572,0.9158
572,0.9469
572,0.9861
572,1.241
572,0.9694
572,1.0622
572,1.018
572,0.8492
573,0.9268
573,0.9606
573,1.0161
573,0.9458
573,0.9717
573,0.9757
573,1.1051
574,0.9597
574,1.2311
574,0.9331
574,0.9256
574,0.9955
574,0.9178
574,0.8433
574,1.0885
575,1.1525
575,1.0295
575,1.0491
575,1.0665
575,1.1054
575,1.0841
575,1.0869
575,0.9419
575,0.9832
576,1.1102
576,0.9003
576,1.1459
576,1.1314
576,0.9981
576,1.1007
576,1.2495
576,1.0458
576,0.9768
577,1.0734
577,1.108
577,0.9083
577,1.2543
577,0.9407
578,1.057
578,0.9969
578,0.908
578,1.0184
578,1.0538
579,1.1352
579,0.9952
579,0.846
579,0.9866
579,1.0521
579,1.018
579,1.0033
579,0.9256
579,1.01
579,0.9878
580,1.0264
580,0.9146
580,1.0771
580,1.1811
581,1.0193
581,0.794
581,0.9422
581,0.8441
581,0.9752
582,0.9549
582,1.0943
582,0.9988
582,1.0081
582,0.9803
583,0.9335
583,0.9528
583,1.0113
584,1.0226
584,0.9803
584,0.8762
584,1.0974
584,1.0252
584,0.8468
584,0.9632
584,0.8712
585,1.0546
585,0.9704
585,1.0776
585,0.9505
585,1.0468
585,0.8704
585,0.938
585,1.126
585,0.988
585,1.0133
585,1.016
586,1.0366
586,1.0831
586,1.0297
586,0.9675
586,1.0909
586,0.9726
586,1.1017
586,1.5836
587,0.9313
587,1.175
587,0.9365
587,1.0719
587,0.99
587,0.999
588,0.9723
588,1.0952
588,0.9719
588,1.246
588,0.9585
588,0.8133
588,1.0306
588,0.8854
588,1.0192
588,0.9675
588,0.8712
588,0.9678
589,0.9606
589,1.0227
589,0.9416
589,1.0672
589,1.2166
590,1.004
590,1.0032
590,1.1088
590,0.9489
590,1.0646
590,1.0883
590,0.9844
590,0.8319
590,0.8015
590,1.0071
590,0.9369
590,0.9675
591,0.98
591,1.0305
591,0.8995
591,0.9232
591,0.848
591,0.9345
592,0.9285
592,1.0945
592,0.9656
592,1.0135
592,0.8963
592,0.9794
592,0.9111
592,1.0198
592,0.9652
592,0.9334
592,0.8371
593,0.9943
593,0.9566
593,1.0554
593,0.9654
594,1.0951
594,1.0486
594,1.1542
594,0.9864
594,0.9778
594,0.9618
594,0.7977
594,1.0169
594,0.9816
594,1.0532
594,1.0945
595,0.9655
595,1.0797
595,1.0215
595,0.9409
595,1.1212
596,0.8926
596,0.9996
596,0.9718
596,1.0416
596,1.0096
596,0.9515
596,0.9691
596,0.9899
596,1.012
596,0.9768
596,0.8881
597,1.0775
597,0.8516
598,0.9569
598,0.7418
598,0.8817
598,0.9707
598,1.0717
598,1.0537
599,1.0844
599,1.0621
599,0.7808
599,0.8836
599,0.9682
599,1.0151
599,0.9526
599,1.1456
599,0.9713
599,1.0118
599,1.1206
599,0.9596
600,0.9127
600,0.9511
600,1.0389
600,1.2244
600,1.0425
600,0.9582
600,1.2757
600,1.2003
601,1.0467
601,0.821
601,1.0971
601,1.1097
601,1.0407
601,0.9194
602,0.963
602,1.0132
602,1.1269
602,1.0416
602,0.9333
602,0.8801
602,0.7684
603,1.0546
603,0.8813
603,1.1221
603,1.0812
603,0.9874
603,0.8718
604,0.9365
604,0.9901
604,1.0673
604,1.0714
604,0.8964
605,0.9392
605,0.9337
605,0.9007
605,0.8896
605,0.926
605,0.9869
605,1.1214
605,0.9926
605,0.9734
605,0.9404
605,1.1487
605,1.1782
606,1.0321
606,0.9019
606,0.975
607,0.9442
607,0.9466
607,1.0677
607,1.1213
607,1.0492
607,0.8947
607,0.999
607,0.963
607,0.9524
607,0.9513
607,0.9865
608,0.9683
608,1.0601
608,1.0062
608,1.0518
608,1.0234
609,1.0293
609,1.0913
609,1.1246
609,0.723
609,1.056
609,0.9549
610,0.9595
610,0.9257
610,0.8762
610,1.1118
610,1.0056
610,0.852
610,0.8841
611,1.0791
611,0.9519
611,1.1587
611,1.0464
611,1.0057
612,1.0788
612,1.1428
612,1.0711
612,0.9694
612,1.0778
612,0.9536
613,1.1087
613,0.891
613,1.0688
613,1.0557
613,1.1229
613,0.9712
613,1.0147
614,0.9494
614,1.0682
615,1.015
615,1.2504
615,1.0436
615,0.9285
616,0.9336
616,1.1146
616,1.0076
616,0.925
616,1.1024
616,1.0442
616,1.0113
616,0.9487
617,1.0246
617,1.1943
617,0.9175
617,1.0531
617,0.9767
617,0.9673
617,1.0792
617,1.065
618,0.9182
618,1.1337
618,1.0824
618,0.8808
618,0.9571
618,1.3171
618,0.9947
618,1.0326
618,0.7062
619,1.0073
619,1.0628
619,1.091
619,1.031
619,1.2128
619,1.1218
619,0.8351
619,1.0297
619,1.0608
619,1.032
619,0.9938
619,1.0154
619,1.1331
620,0.9926
620,0.871
620,1.0772
620,0.9195
621,1.0147
621,0.9702
621,1.0618
621,1.1006
622,0.9229
622,0.7957
622,1.0487
622,1.1936
622,0.8862
622,1.0483
622,1.0675
622,1.317
622,0.9137
622,1.1254
623,0.9772
623,0.9558
623,1.042
623,0.826
623,0.9477
623,1.1087
623,0.9642
623,0.9795
624,1.0238
624,0.937
624,0.8712
624,1.1091
624,1.0513
624,0.9591
624,0.9643
625,1.0693
625,1.0701
625,0.9555
625,0.8998
625,0.8262
626,1.0392
626,0.9897
626,1.0522
626,1.0588
626,0.9543
626,1.0157
627,1.1032
627,1.0316
627,1.0471
627,0.9082
627,0.9035
627,0.975
628,1.0622
628,0.9034
628,1.0735
628,0.9454
628,0.941
628,0.9665
628,1.2087
628,0.8855
629,1.0892
629,0.9044
629,1.0601
629,1.02
629,0.9511
629,1.0822
629,0.9309
629,1.0294
630,1.1077
630,0.8974
630,0.9194
630,1.0391
630,1.0028
631,1.105
631,1.0078
631,0.8834
631,1.2663
631,1.1588
631,0.9659
631,0.9639
632,0.8682
632,0.8216
632,0.9517
632,1.1205
632,1.0359
632,1.0744
632,0.8781
633,0.9668
633,0.9514
633,1.0048
633,1.0744
633,1.0665
633,1.0047
634,1.1672
634,0.7917
634,0.9978
635,1.0148
635,0.9753
635,0.8245
635,0.8584
636,1.0159
636,1.1025
636,0.9421
636,1.0177
636,1.0766
636,0.8937
637,0.9275
637,1.0376
637,0.9348
638,0.914
638,0.8126
638,1.1425
638,0.902
638,1.095
639,1.1552
639,0.9873
639,0.9924
639,0.8601
639,1.0657
639,1.1811
639,1.0699
639,1.0636
640,0.9693
640,1.0983
640,0.9604
640,1.0134
640,0.7182
640,1.0151
640,0.9326
640,1.0796
641,1.0089
641,1.0321
641,1.0704
641,0.9774
641,1.016
641,0.9526
642,0.9698
642,1.1098
642,0.9061
643,1.1076
643,0.9193
643,0.8967
643,1.0085
643,1.0052
644,1.3202
644,0.9275
644,0.923
644,0.9237
644,1.0986
644,0.9697
644,0.9694
644,1.1391
645,1.1338
645,0.9308
645,1.1177
646,1.0181
646,1.0849
647,1.0431
647,1.0145
647,0.9837
648,1.0276
648,0.8833
648,0.8955
648,0.8331
649,1.0623
649,1.0426
649,0.9684
649,0.9741
649,0.9572
649,0.7348
649,1.0171
649,1.0077
650,1.3265
650,1.141
650,1.0041
650,1.003
650,0.9619
650,0.7706
650,1.091
651,1.0007
651,0.9
651,1.0688
651,0.9802
651,1.0038
651,1.0038
651,0.8233
652,0.9515
652,0.9951
652,0.8824
652,1.1019
652,1.0584
652,0.9775
653,0.9932
653,1.1367
653,1.0898
653,0.8725
654,1.0422
654,1.0277
655,1.014
655,1.1614
655,1.0423
655,1.057
655,1.0662
655,0.9783
656,0.919
656,1.0186
656,0.9593
656,0.9616
656,0.9915
656,0.8652
657,1.0451
657,0.9406
657,1.105
658,1.0207
658,1.0495
659,0.8878
659,1.0711
659,1.0902
659,0.8981
659,0.8807
659,1.0472
659,1.0357
660,1.0616
660,0.9146
660,0.9774
661,1.0108
661,1.0032
661,1.054
661,1.1695
661,0.9867
662,0.9964
662,0.9895
662,1.114
662,1.0526
662,1.0406
662,1.0713
662,0.945
662,1.1737
663,0.9734
663,1.0322
663,1.1822
663,1.0883
664,0.981
664,0.9559
664,0.853
664,1.2486
664,0.993
665,0.9766
665,1.1516
666,0.9997
667,1.0757
667,0.9697
667,0.9769
667,1.051
667,1.033
667,0.9343
667,1.0472
668,1.0833
668,0.6853
668,1.0192
668,1.0559
668,0.9604
668,0.9296
669,1.0434
669,1.3177
669,0.8209
669,1.0098
669,0.8458
669,0.9213
670,1.0042
670,1.1769
670,1.0661
670,0.7511
670,0.8962
670,0.8705
671,0.9512
671,1.017
671,1.0368
672,0.9988
672,0.8542
672,0.8983
672,1.0906
672,1.0264
673,0.9739
673,1.1669
674,0.8917
674,1.1294
674,0.9644
675,0.8874
675,1.0045
675,1.0057
675,1.0039
675,1.0076
676,1.0344
676,0.9193
676,1.0434
676,1.019
676,1.0568
676,0.9933
676,0.8456
676,1.3803
676,0.9994
